Date,Close,High,Low,Open,Volume,MA20,MA50,EMA200,MA20_5d_ago,Volume_MA20,ADX,Actual_Regime,GSS_Score,GSS_Prediction,Match
2023-12-26,21441.349609375,21477.150390625,21329.44921875,21365.19921875,219500,20913.72001953125,20053.3519921875,19312.706483507318,20525.56494140625,307665.0,45.343513017743255,SIDEWAYS,80,SIDEWAYS,True
2023-12-27,21654.75,21675.75,21495.80078125,21497.650390625,256500,21001.97255859375,20090.5669921875,19336.02479483879,20613.519921875,309010.0,45.2754786396431,SIDEWAYS,80,SIDEWAYS,True
2023-12-28,21778.69921875,21801.44921875,21678.0,21715.0,393100,21086.0775390625,20131.1199609375,19360.34487778831,20681.857421875,316855.0,45.516643970544834,SIDEWAYS,80,SIDEWAYS,True
2023-12-29,21731.400390625,21770.30078125,21676.900390625,21737.650390625,270900,21165.9900390625,20171.11296875,19383.95175526412,20754.01748046875,306070.0,45.73292438968,SIDEWAYS,80,BULL,False
2024-01-01,21741.900390625,21834.349609375,21680.849609375,21727.75,154000,21239.6900390625,20209.7209765625,19407.427995639988,20831.3875,300480.0,46.09285313686095,SIDEWAYS,80,SIDEWAYS,True
2024-01-02,21665.80078125,21755.599609375,21555.650390625,21751.349609375,263700,21288.6400390625,20249.615,19429.91270346316,20913.72001953125,294610.0,45.52767452663881,SIDEWAYS,80,SIDEWAYS,True
2024-01-03,21517.349609375,21677.0,21500.349609375,21661.099609375,311900,21321.7525390625,20287.4680078125,19450.695424567642,21001.97255859375,289155.0,44.62575128318963,SIDEWAYS,100,SIDEWAYS,True
2024-01-04,21658.599609375,21685.650390625,21564.55078125,21605.80078125,339200,21357.79755859375,20329.7869921875,19472.677400878627,21086.0775390625,288155.0,43.81890232550356,SIDEWAYS,100,SIDEWAYS,True
2024-01-05,21710.80078125,21749.599609375,21629.19921875,21705.75,309300,21398.280078125,20378.3680078125,19494.96011164299,21165.9900390625,289870.0,43.30040153170083,SIDEWAYS,100,SIDEWAYS,True
2024-01-08,21513.0,21763.94921875,21492.900390625,21747.599609375,231500,21425.46005859375,20426.185,19515.051560504555,21239.6900390625,286825.0,41.842783454308055,BULL,100,SIDEWAYS,False
2024-01-09,21544.849609375,21724.44921875,21517.849609375,21653.599609375,228600,21452.84755859375,20479.9369921875,19535.259958043112,21288.6400390625,287610.0,40.48928095387191,BULL,100,SIDEWAYS,False
2024-01-10,21618.69921875,21641.849609375,21448.650390625,21529.30078125,217000,21488.4625,20531.3659765625,19556.002283786635,21321.7525390625,286215.0,38.74398743516766,SIDEWAYS,100,SIDEWAYS,True
2024-01-11,21647.19921875,21726.5,21593.75,21688.0,212500,21524.50498046875,20581.491953125,19576.821727677103,21357.79755859375,283825.0,37.53289190567614,SIDEWAYS,100,SIDEWAYS,True
2024-01-12,21894.55078125,21928.25,21715.150390625,21773.55078125,294700,21560.09755859375,20637.7909765625,19599.896342741766,21398.280078125,281840.0,37.241571334966515,SIDEWAYS,100,SIDEWAYS,True
2024-01-15,22097.44921875,22115.55078125,21963.55078125,22053.150390625,345500,21592.1375,20699.956953125,19624.761094286678,21425.46005859375,273675.0,37.587906209463284,BEAR,100,SIDEWAYS,False
2024-01-16,22032.30078125,22124.150390625,21969.80078125,22080.5,292400,21622.82001953125,20757.93796875,19648.729577056834,21452.84755859375,275810.0,37.93587564177146,BEAR,80,BULL,False
2024-01-17,21571.94921875,21851.5,21550.44921875,21647.25,456000,21628.7625,20804.7649609375,19667.876264769555,21488.4625,286120.0,35.7065494234615,SIDEWAYS,100,SIDEWAYS,True
2024-01-18,21462.25,21539.400390625,21285.55078125,21414.19921875,387300,21644.36748046875,20845.7749609375,19685.740127564546,21524.50498046875,287290.0,33.78690841619099,SIDEWAYS,80,BULL,False
2024-01-19,21622.400390625,21670.599609375,21575.0,21615.19921875,343100,21662.7349609375,20890.088984375,19705.020420933117,21560.09755859375,290570.0,31.443593409317735,SIDEWAYS,80,BULL,False
2024-01-23,21238.80078125,21750.25,21192.599609375,21716.69921875,449700,21657.20498046875,20925.995,19720.289790857707,21592.1375,298820.0,30.57350951277759,BULL,80,SIDEWAYS,False
2024-01-24,21453.94921875,21482.349609375,21137.19921875,21185.25,407500,21657.8349609375,20967.16796875,19737.548944721897,21622.82001953125,308220.0,29.92704547121895,SIDEWAYS,80,BULL,False
2024-01-25,21352.599609375,21459.0,21247.05078125,21454.599609375,418100,21642.72744140625,21005.71296875,19753.627227342295,21628.7625,316300.0,29.32675743262878,BULL,80,BULL,True
2024-01-29,21737.599609375,21763.25,21429.599609375,21433.099609375,376700,21640.6724609375,21051.5939453125,19773.37812981044,21644.36748046875,315480.0,27.45564745177991,SIDEWAYS,50,SIDEWAYS,True
2024-01-30,21522.099609375,21813.05078125,21501.80078125,21775.75,375100,21630.207421875,21088.526953125,19790.786968580152,21662.7349609375,320690.0,25.526769805012282,BULL,70,SIDEWAYS,False
2024-01-31,21725.69921875,21741.349609375,21448.849609375,21487.25,410600,21629.39736328125,21127.736953125,19810.04927515794,21657.20498046875,333520.0,23.941125415544665,SIDEWAYS,50,SIDEWAYS,True
2024-02-01,21697.44921875,21832.94921875,21658.75,21780.650390625,332500,21630.97978515625,21167.049921875,19828.838498709392,21657.8349609375,336960.0,22.3703420938388,SIDEWAYS,40,SIDEWAYS,True
2024-02-02,21853.80078125,22126.80078125,21805.55078125,21812.75,442800,21647.80234375,21210.2459375,19848.997069339846,21642.72744140625,343505.0,21.962274161458176,SIDEWAYS,40,SIDEWAYS,True
2024-02-05,21771.69921875,21964.30078125,21726.94921875,21921.05078125,440800,21653.45732421875,21250.0119140625,19868.137545140864,21640.6724609375,348585.0,21.23822219497652,SIDEWAYS,40,SIDEWAYS,True
2024-02-06,21929.400390625,21951.400390625,21737.55078125,21825.19921875,371000,21664.3873046875,21292.3629296875,19888.657293697615,21630.207421875,351670.0,20.565888226100693,SIDEWAYS,40,SIDEWAYS,True
2024-02-07,21930.5,22053.30078125,21860.150390625,22045.05078125,346300,21685.2623046875,21334.9329296875,19908.98362056659,21629.39736328125,357410.0,20.31080425195107,SIDEWAYS,70,SIDEWAYS,True
2024-02-08,21717.94921875,22011.05078125,21665.30078125,22009.650390625,491100,21693.91728515625,21373.3979296875,19926.991596960605,21630.97978515625,370535.0,19.173766669407975,SIDEWAYS,70,SIDEWAYS,True
2024-02-09,21782.5,21804.44921875,21629.900390625,21727.0,349200,21702.10732421875,21411.2539453125,19945.462814930615,21647.80234375,377145.0,17.964037125656652,SIDEWAYS,70,BULL,False
2024-02-12,21616.05078125,21831.69921875,21574.75,21800.80078125,287400,21700.54990234375,21441.64296875,19962.093110931517,21653.45732421875,380890.0,16.765491709095734,BULL,70,SIDEWAYS,False
2024-02-13,21743.25,21766.80078125,21543.349609375,21664.30078125,365800,21692.98486328125,21473.8449609375,19979.82401368539,21664.3873046875,384445.0,15.794498280421069,BULL,50,SIDEWAYS,False
2024-02-14,21840.05078125,21870.849609375,21530.19921875,21578.150390625,359100,21680.11494140625,21505.28796875,19998.34195161998,21685.2623046875,385125.0,14.933215987075599,SIDEWAYS,70,SIDEWAYS,True
2024-02-15,21910.75,21953.849609375,21794.80078125,21906.55078125,345400,21674.03740234375,21529.766953125,20017.37925271584,21693.91728515625,387775.0,14.507452828884901,SIDEWAYS,30,SIDEWAYS,True
2024-02-16,22040.69921875,22068.650390625,21968.94921875,22020.30078125,343900,21697.47490234375,21553.4789453125,20037.520552032925,21702.10732421875,382170.0,14.599404703256482,SIDEWAYS,30,SIDEWAYS,True
2024-02-19,22122.25,22186.650390625,22021.05078125,22103.44921875,0,21730.47490234375,21577.1699609375,20058.273067043352,21700.54990234375,362805.0,15.145548607249184,SIDEWAYS,30,SIDEWAYS,True
2024-02-20,22196.94921875,22215.599609375,22045.849609375,22099.19921875,295700,21759.20234375,21603.0859375,20079.562505195725,21692.98486328125,360435.0,15.762861294854805,SIDEWAYS,90,SIDEWAYS,True
2024-02-21,22055.05078125,22249.400390625,21997.94921875,22248.849609375,364500,21800.01484375,21624.7989453125,20099.22740720238,21680.11494140625,356175.0,16.034188550913175,SIDEWAYS,70,SIDEWAYS,True
2024-02-22,22217.44921875,22252.5,21875.25,22081.55078125,343500,21838.18984375,21649.2059375,20120.31305463403,21674.03740234375,352975.0,15.551012151971678,SIDEWAYS,90,SIDEWAYS,True
2024-02-23,22212.69921875,22297.5,22186.099609375,22290.0,226000,21881.19482421875,21675.3319140625,20141.14143678751,21697.47490234375,343370.0,15.3154353424409,SIDEWAYS,70,SIDEWAYS,True
2024-02-26,22122.05078125,22202.150390625,22075.150390625,22169.19921875,207800,21900.4173828125,21699.2459375,20160.860056411475,21730.47490234375,334925.0,14.45288952152237,SIDEWAYS,70,SIDEWAYS,True
2024-02-27,22198.349609375,22218.25,22085.650390625,22090.19921875,252200,21934.2298828125,21719.5589453125,20181.141811223264,21759.20234375,328780.0,13.737600237955087,SIDEWAYS,60,SIDEWAYS,True
2024-02-28,21951.150390625,22229.150390625,21915.849609375,22214.099609375,203000,21945.50244140625,21729.4489453125,20198.760912640988,21800.01484375,318400.0,13.359714787891805,BULL,60,SIDEWAYS,False
2024-02-29,21982.80078125,22060.55078125,21860.650390625,21935.19921875,360200,21959.77001953125,21740.731953125,20216.519613976066,21838.18984375,319785.0,13.27959922181064,BULL,60,SIDEWAYS,False
2024-03-01,22338.75,22353.30078125,22047.75,22048.30078125,351500,21984.01748046875,21758.4449609375,20237.644649964343,21881.19482421875,315220.0,12.990248906834402,SIDEWAYS,60,SIDEWAYS,True
2024-03-04,22405.599609375,22440.900390625,22358.30078125,22403.5,298800,22015.7125,21783.5539453125,20259.22475143958,21900.4173828125,308120.0,13.097977837652031,SIDEWAYS,60,SIDEWAYS,True
2024-03-05,22356.30078125,22416.900390625,22269.150390625,22371.25,296200,22037.05751953125,21805.5789453125,20280.0992339867,21934.2298828125,304380.0,12.708763017623601,BEAR,60,SIDEWAYS,False
2024-03-06,22474.05078125,22497.19921875,22224.349609375,22327.5,312300,22064.23505859375,21828.071953125,20301.937940230113,21945.50244140625,302680.0,12.709130353658496,SIDEWAYS,60,SIDEWAYS,True
2024-03-07,22493.55078125,22525.650390625,22430.0,22505.30078125,379900,22103.01513671875,21849.1159765625,20323.753283917886,21959.77001953125,297120.0,12.837271235400266,BEAR,60,SIDEWAYS,False
2024-03-11,22332.650390625,22526.599609375,22307.25,22517.5,277900,22130.52265625,21862.673984375,20343.749797448858,21984.01748046875,293555.0,12.245047213873534,SIDEWAYS,60,SIDEWAYS,True
2024-03-12,22335.69921875,22452.55078125,22256.0,22334.44921875,299200,22166.505078125,21873.813984375,20363.577540224233,22015.7125,294145.0,11.41413555114892,BEAR,60,SIDEWAYS,False
2024-03-13,21997.69921875,22446.75,21905.650390625,22432.19921875,493300,22179.2275390625,21879.1399609375,20379.84342749838,22037.05751953125,300520.0,12.11404611299124,SIDEWAYS,60,SIDEWAYS,True
2024-03-14,22146.650390625,22204.599609375,21917.5,21982.55078125,426700,22194.55751953125,21887.2349609375,20397.4299868605,22064.23505859375,303900.0,12.763963063273394,SIDEWAYS,40,SIDEWAYS,True
2024-03-15,22023.349609375,22120.900390625,21931.69921875,22064.849609375,661500,22200.1875,21894.3859375,20413.614114006406,22103.01513671875,319705.0,13.36745737424968,SIDEWAYS,40,SIDEWAYS,True
2024-03-18,22055.69921875,22123.69921875,21916.55078125,21990.099609375,356300,22200.9375,21905.1529296875,20429.95909107898,22130.52265625,320325.0,13.993007186121313,SIDEWAYS,40,SIDEWAYS,True
2024-03-19,21817.44921875,21978.30078125,21793.099609375,21946.44921875,344200,22185.6974609375,21908.329921875,20443.76983319965,22166.505078125,337535.0,15.086993838801098,SIDEWAYS,40,SIDEWAYS,True
2024-03-20,21839.099609375,21930.900390625,21710.19921875,21843.900390625,312400,22167.80498046875,21910.8958984375,20457.658560540338,22179.2275390625,338370.0,16.418619248691748,BULL,40,SIDEWAYS,False
2024-03-21,22011.94921875,22080.94921875,21941.30078125,21989.900390625,353200,22165.64990234375,21920.8748828125,20473.12948684792,22194.55751953125,337805.0,16.61723141293278,BULL,40,SIDEWAYS,False
2024-03-22,22096.75,22180.69921875,21883.30078125,21932.19921875,388700,22159.61494140625,21931.912890625,20489.290445388804,22200.1875,340065.0,16.18714446612268,BULL,40,SIDEWAYS,False
2024-03-26,22004.69921875,22073.19921875,21947.55078125,21947.900390625,328400,22149.21494140625,21939.632890625,20504.374250217992,22200.9375,345185.0,15.787778015513304,BULL,20,BEAR,False
2024-03-27,22123.650390625,22193.599609375,22052.849609375,22053.94921875,409100,22149.294921875,21949.1619140625,20520.491857114364,22185.6974609375,355250.0,14.692034013334373,BULL,20,BEAR,False
2024-03-28,22326.900390625,22516.0,22163.599609375,22163.599609375,410500,22155.7224609375,21957.80890625,20538.472042643618,22167.80498046875,363165.0,15.111964165251022,SIDEWAYS,10,BEAR,False
2024-04-01,22462.0,22529.94921875,22427.75,22455.0,0,22181.26494140625,21965.099921875,20557.617919435754,22165.64990234375,353015.0,15.556681249212328,SIDEWAYS,60,SIDEWAYS,True
2024-04-02,22453.30078125,22497.599609375,22388.150390625,22458.80078125,289500,22204.78994140625,21973.519921875,20576.486577720578,22159.61494140625,349480.0,15.72112131407544,SIDEWAYS,60,SIDEWAYS,True
2024-04-03,22434.650390625,22521.099609375,22346.5,22385.69921875,309600,22209.5849609375,21990.7739453125,20594.98173064271,22149.21494140625,347385.0,15.608999884596157,SIDEWAYS,90,SIDEWAYS,True
2024-04-04,22514.650390625,22619.0,22303.80078125,22592.099609375,401000,22215.0375,22011.821953125,20614.08900809901,22149.294921875,352495.0,15.95715020121235,SIDEWAYS,70,SIDEWAYS,True
2024-04-05,22513.69921875,22537.599609375,22427.599609375,22486.400390625,242200,22222.907421875,22029.6479296875,20632.99657524092,22155.7224609375,349795.0,16.280432638070245,SIDEWAYS,90,SIDEWAYS,True
2024-04-08,22666.30078125,22697.30078125,22550.349609375,22578.349609375,227600,22232.519921875,22058.1979296875,20653.234787636557,22181.26494140625,345560.0,17.276101332864258,BEAR,90,SIDEWAYS,False
2024-04-09,22642.75,22768.400390625,22612.25,22765.099609375,232400,22239.9798828125,22081.9739453125,20673.03709069065,22204.78994140625,338185.0,18.477041788829048,BEAR,90,SIDEWAYS,False
2024-04-10,22753.80078125,22775.69921875,22673.69921875,22720.25,276800,22261.03740234375,22109.99796875,20693.747556203154,22209.5849609375,338130.0,19.62088639050147,BEAR,90,SIDEWAYS,False
2024-04-12,22519.400390625,22726.44921875,22503.75,22677.400390625,357200,22270.2224609375,22125.633984375,20711.91877135083,22215.0375,341030.0,19.409811152602188,SIDEWAYS,70,SIDEWAYS,True
2024-04-15,22272.5,22427.44921875,22259.55078125,22339.05078125,355500,22283.9625,22140.6419921875,20727.45161037599,22222.907421875,334140.0,18.25119750922966,SIDEWAYS,70,SIDEWAYS,True
2024-04-16,22147.900390625,22213.75,22079.44921875,22125.30078125,317300,22284.025,22149.086015625,20741.58963526791,22232.519921875,328670.0,17.998758266325062,SIDEWAYS,50,SIDEWAYS,True
2024-04-18,21995.849609375,22326.5,21961.69921875,22212.349609375,456900,22282.65,22155.0540234375,20754.073511118953,22239.9798828125,318440.0,18.235567291950495,BULL,50,SIDEWAYS,False
2024-04-19,22147.0,22179.55078125,21777.650390625,21861.5,362500,22287.2150390625,22160.9180078125,20767.93751916865,22261.03740234375,318750.0,19.102981713985987,SIDEWAYS,70,BULL,False
2024-04-22,22336.400390625,22375.650390625,22198.150390625,22336.900390625,279300,22313.16259765625,22172.21203125,20783.548622075818,22270.2224609375,315505.0,18.8210796881595,SIDEWAYS,70,SIDEWAYS,True
2024-04-23,22368.0,22447.55078125,22349.44921875,22447.05078125,231500,22339.6076171875,22180.9840234375,20799.318815226932,22283.9625,311460.0,18.196806545794775,SIDEWAYS,70,SIDEWAYS,True
2024-04-24,22402.400390625,22476.44921875,22384.0,22421.55078125,235900,22359.13017578125,22190.42203125,20815.27439108665,22284.025,305595.0,17.469939489633283,SIDEWAYS,70,SIDEWAYS,True
2024-04-25,22570.349609375,22625.94921875,22305.25,22316.900390625,475000,22382.81015625,22207.4700390625,20832.742720420618,22282.65,309910.0,16.377844024386658,SIDEWAYS,70,SIDEWAYS,True
2024-04-26,22419.94921875,22620.400390625,22385.55078125,22620.400390625,329900,22403.57265625,22220.2190234375,20848.540202048127,22287.2150390625,309985.0,15.36375537808622,SIDEWAYS,70,BULL,False
2024-04-29,22643.400390625,22655.80078125,22441.900390625,22475.55078125,292000,22429.56015625,22240.766015625,20866.40441354129,22313.16259765625,304130.0,14.59873014693965,BEAR,70,SIDEWAYS,False
2024-04-30,22604.849609375,22783.349609375,22568.400390625,22679.650390625,361900,22443.4576171875,22257.9980078125,20883.70708032063,22339.6076171875,301700.0,14.496704305027249,SIDEWAYS,60,SIDEWAYS,True
2024-05-02,22648.19921875,22710.5,22567.849609375,22567.849609375,445900,22452.767578125,22274.1609765625,20901.268943620707,22359.13017578125,323995.0,14.398609486502455,BEAR,60,SIDEWAYS,False
2024-05-03,22475.849609375,22794.69921875,22348.05078125,22766.349609375,438100,22453.89501953125,22285.46296875,20916.940589708265,22382.81015625,331425.0,13.656328401085348,BEAR,60,SIDEWAYS,False
2024-05-06,22442.69921875,22588.80078125,22409.44921875,22561.599609375,320300,22454.2974609375,22293.50296875,20932.126274597074,22403.57265625,331960.0,12.967067393198036,BEAR,60,SIDEWAYS,False
2024-05-07,22302.5,22499.05078125,22232.05078125,22489.75,297800,22443.68994140625,22297.10796875,20945.765397146322,22429.56015625,326800.0,13.178265389815712,SIDEWAYS,40,SIDEWAYS,True
2024-05-08,22302.5,22368.650390625,22185.19921875,22231.19921875,277400,22433.12998046875,22299.218984375,20959.2687364606,22443.4576171875,328560.0,13.57919460191404,SIDEWAYS,10,BEAR,False
2024-05-09,21957.5,22307.75,21932.400390625,22224.80078125,331300,22397.68994140625,22297.26796875,20969.203929930627,22452.767578125,333745.0,14.910907714472557,BULL,10,BEAR,False
2024-05-10,22055.19921875,22131.30078125,21950.30078125,21990.94921875,265800,22368.31240234375,22294.02296875,20980.01259341165,22453.89501953125,335415.0,16.147498461848325,BULL,10,BEAR,False
2024-05-13,22104.05078125,22131.650390625,21821.05078125,22027.94921875,278200,22335.82490234375,22291.85,20991.199860964094,22454.2974609375,335485.0,17.72815640816767,BULL,40,SIDEWAYS,False
2024-05-14,22217.849609375,22270.05078125,22081.25,22112.900390625,230200,22320.74736328125,22293.7659765625,21003.40836490635,22443.68994140625,329135.0,18.273622887092944,BULL,40,SIDEWAYS,False
2024-05-15,22200.55078125,22297.55078125,22151.75,22255.599609375,231900,22317.14990234375,22293.81,21015.323161107215,22433.12998046875,322955.0,18.60470701407409,BULL,40,SIDEWAYS,False
2024-05-16,22403.849609375,22432.25,22054.55078125,22319.19921875,368900,22329.94736328125,22302.863984375,21029.142710823824,22397.68994140625,325535.0,18.08990449692545,BULL,40,SIDEWAYS,False
2024-05-17,22466.099609375,22502.150390625,22345.650390625,22415.25,242700,22353.45986328125,22312.5299609375,21043.44423830558,22368.31240234375,314825.0,17.216113025808266,BULL,40,SIDEWAYS,False
2024-05-21,22529.05078125,22591.099609375,22404.55078125,22404.55078125,347600,22372.56240234375,22316.3359765625,21058.22992312899,22335.82490234375,314080.0,16.05053437901719,BULL,40,SIDEWAYS,False
2024-05-22,22597.80078125,22629.5,22483.150390625,22576.599609375,290300,22385.632421875,22320.18,21073.552658134286,22320.74736328125,314630.0,15.172165079611073,SIDEWAYS,70,SIDEWAYS,True
2024-05-23,22967.650390625,22993.599609375,22577.44921875,22614.099609375,369800,22415.61494140625,22332.4069921875,21092.40381343988,22317.14990234375,321545.0,15.91933072772604,BEAR,70,SIDEWAYS,False
2024-05-24,22957.099609375,23026.400390625,22908.0,22930.75,261900,22443.34990234375,22342.06796875,21110.962300454266,22329.94736328125,322845.0,16.727751048926866,BEAR,70,SIDEWAYS,False
2024-05-27,22932.44921875,23110.80078125,22871.19921875,23038.94921875,260000,22461.4548828125,22350.8459375,21129.09070694383,22353.45986328125,312095.0,17.771667190389394,SIDEWAYS,70,SIDEWAYS,True
2024-05-28,22888.150390625,22998.55078125,22858.5,22977.150390625,217900,22484.86494140625,22361.9559375,21146.597764425802,22372.56240234375,306495.0,18.656024648737947,BEAR,70,SIDEWAYS,False
2024-05-29,22704.69921875,22825.5,22685.44921875,22762.75,269900,22487.9298828125,22369.3359375,21162.10474825363,22385.632421875,305390.0,18.386269653138143,SIDEWAYS,90,SIDEWAYS,True
2024-05-30,22488.650390625,22705.75,22417.0,22617.44921875,373400,22482.119921875,22379.1549609375,21175.30714642373,22415.61494140625,305965.0,17.355134260575667,SIDEWAYS,70,SIDEWAYS,True
2024-05-31,22530.69921875,22653.75,22465.099609375,22568.099609375,572100,22476.244921875,22386.8359375,21188.796607771903,22443.34990234375,312275.0,16.39765139605337,BULL,70,BULL,True
2024-06-03,23263.900390625,23338.69921875,23062.30078125,23337.900390625,569400,22515.6474609375,22411.646953125,21209.44891306651,22461.4548828125,318840.0,17.36933450852844,SIDEWAYS,70,BULL,False
2024-06-04,21884.5,23179.5,21281.44921875,23179.5,1006100,22487.7375,22408.22296875,21216.167290709065,22484.86494140625,353130.0,18.421299549602047,BULL,70,BULL,True
2024-06-05,22620.349609375,22670.400390625,21791.94921875,22128.349609375,638500,22503.62998046875,22424.2809765625,21230.142243116512,22487.9298828125,370165.0,19.398124230598967,BULL,40,SIDEWAYS,False
2024-06-06,22821.400390625,22910.150390625,22642.599609375,22798.599609375,480400,22529.575,22443.9269921875,21245.979011068288,22482.119921875,380315.0,19.650304433302068,BULL,60,SIDEWAYS,False
2024-06-07,23290.150390625,23320.19921875,22789.05078125,22821.849609375,473600,22596.20751953125,22469.491015625,21266.323289975422,22476.244921875,387430.0,18.88922151712801,SIDEWAYS,90,BULL,False
2024-06-10,23259.19921875,23411.900390625,23227.150390625,23319.150390625,304400,22656.40751953125,22492.74,21286.157017975605,22515.6474609375,389360.0,17.975623870207123,SIDEWAYS,50,SIDEWAYS,True
2024-06-11,23264.849609375,23389.44921875,23206.650390625,23283.75,305200,22714.4474609375,22517.9430078125,21305.84954826189,22487.7375,390710.0,17.16991874205876,SIDEWAYS,50,SIDEWAYS,True
2024-06-12,23322.94921875,23441.94921875,23295.94921875,23344.44921875,295600,22769.70244140625,22541.928984375,21325.924276032132,22503.62998046875,393980.0,16.290456245169707,SIDEWAYS,50,SIDEWAYS,True
2024-06-13,23398.900390625,23481.05078125,23353.900390625,23480.94921875,268300,22829.619921875,22563.368984375,21346.55505968728,22529.575,395800.0,15.37171823906278,SIDEWAYS,50,SIDEWAYS,True
2024-06-14,23465.599609375,23490.400390625,23334.25,23464.94921875,223100,22882.707421875,22583.4409765625,21367.6442858067,22596.20751953125,388510.0,14.569119609456637,SIDEWAYS,50,SIDEWAYS,True
2024-06-18,23557.900390625,23579.05078125,23499.69921875,23570.80078125,272200,22937.2974609375,22605.53296875,21389.442182686595,22656.40751953125,389985.0,13.568296601109784,SIDEWAYS,40,SIDEWAYS,True
2024-06-19,23516.0,23664.0,23412.900390625,23629.849609375,328800,22986.644921875,22627.1599609375,21410.606099008415,22714.4474609375,389045.0,12.887284172109627,BULL,40,SIDEWAYS,False
2024-06-20,23567.0,23624.0,23442.599609375,23586.150390625,280300,23035.1048828125,22648.206953125,21432.066908078163,22769.70244140625,388545.0,12.254915488038053,BULL,40,SIDEWAYS,False
2024-06-21,23501.099609375,23667.099609375,23398.19921875,23661.150390625,609900,23061.77734375,22667.9549609375,21452.65824355652,22829.619921875,400550.0,11.806996258506047,BULL,40,SIDEWAYS,False
2024-06-24,23537.849609375,23558.099609375,23350.0,23382.30078125,239400,23090.81484375,22685.3859375,21473.41035300725,22882.707421875,399425.0,11.546888866742638,BULL,60,SIDEWAYS,False
2024-06-25,23721.30078125,23754.150390625,23562.05078125,23577.099609375,298100,23130.257421875,22706.956953125,21495.78162352794,22937.2974609375,401330.0,10.851678603036076,BULL,60,SIDEWAYS,False
2024-06-26,23868.80078125,23889.900390625,23670.44921875,23723.099609375,287800,23179.28994140625,22729.256953125,21519.398145772266,22986.644921875,404825.0,10.657565758229214,BULL,40,SIDEWAYS,False
2024-06-27,24044.5,24087.44921875,23805.400390625,23881.55078125,515200,23246.27998046875,22759.7589453125,21544.528163606934,23035.1048828125,417090.0,11.078608387166234,SIDEWAYS,40,SIDEWAYS,True
2024-06-28,24010.599609375,24174.0,23985.80078125,24085.900390625,354800,23322.37744140625,22794.5209375,21569.070661078953,23061.77734375,416160.0,11.716603211326802,SIDEWAYS,40,SIDEWAYS,True
2024-07-01,24141.94921875,24164.0,23992.69921875,23992.94921875,0,23402.93994140625,22834.4019140625,21594.67606317279,23090.81484375,387555.0,12.309026976618759,SIDEWAYS,40,SIDEWAYS,True
2024-07-02,24123.849609375,24236.349609375,24056.400390625,24228.75,0,23445.93740234375,22876.9619140625,21619.846465842802,23130.257421875,359085.0,13.07982764053911,SIDEWAYS,40,SIDEWAYS,True
2024-07-03,24286.5,24309.150390625,24207.099609375,24291.75,0,23566.03740234375,22919.7519140625,21646.385025839998,23179.28994140625,308780.0,14.016248058897057,SIDEWAYS,40,SIDEWAYS,True
2024-07-04,24302.150390625,24401.0,24281.0,24369.94921875,251200,23650.12744140625,22959.0669140625,21672.81518015374,23246.27998046875,289415.0,15.158674408669732,SIDEWAYS,40,SIDEWAYS,True
2024-07-05,24323.849609375,24363.0,24168.849609375,24213.349609375,298400,23725.24990234375,22998.18390625,21699.19820625837,23322.37744140625,280315.0,15.627713275737317,SIDEWAYS,70,SIDEWAYS,True
2024-07-08,24320.55078125,24344.599609375,24240.55078125,24329.44921875,266300,23776.769921875,23036.5469140625,21725.285794305746,23402.93994140625,269950.0,16.063249366585787,SIDEWAYS,70,SIDEWAYS,True
2024-07-09,24433.19921875,24443.599609375,24331.900390625,24351.0,250500,23835.469921875,23073.80390625,21752.23478616793,23445.93740234375,267255.0,16.810100202793674,SIDEWAYS,70,SIDEWAYS,True
2024-07-10,24324.44921875,24461.05078125,24141.80078125,24459.849609375,292300,23888.44990234375,23111.89390625,21777.833266515525,23566.03740234375,266610.0,16.48772711226457,BULL,70,SIDEWAYS,False
2024-07-11,24315.94921875,24402.650390625,24193.75,24396.55078125,306400,23938.09990234375,23145.3448828125,21803.09235911375,23650.12744140625,267150.0,16.18838067105897,SIDEWAYS,70,SIDEWAYS,True
2024-07-12,24502.150390625,24592.19921875,24331.150390625,24387.94921875,325800,23993.26240234375,23183.2908984375,21829.953087706293,23725.24990234375,270025.0,16.631080894570186,SIDEWAYS,70,SIDEWAYS,True
2024-07-15,24586.69921875,24635.05078125,24522.75,24587.599609375,305400,24049.3173828125,23222.0608984375,21857.387876892062,23776.769921875,274140.0,17.193199394410424,SIDEWAYS,70,BULL,False
2024-07-16,24613.0,24661.25,24587.650390625,24615.900390625,283200,24102.07236328125,23264.80390625,21884.81133601388,23835.469921875,274690.0,17.810200712324715,SIDEWAYS,70,SIDEWAYS,True
2024-07-18,24800.849609375,24837.75,24504.44921875,24543.80078125,350900,24166.31484375,23311.9669140625,21913.83128663412,23888.44990234375,275795.0,18.983677789502906,BEAR,70,SIDEWAYS,False
2024-07-19,24530.900390625,24854.80078125,24508.150390625,24853.80078125,343800,24214.50986328125,23356.534921875,21939.87590199438,23938.09990234375,278970.0,20.128085524120493,SIDEWAYS,70,BULL,False
2024-07-22,24509.25,24595.19921875,24362.30078125,24445.75,324200,24264.9173828125,23400.669921875,21965.445824651793,23993.26240234375,264685.0,20.2557283497633,SIDEWAYS,90,BULL,False
